Denominazione,Indirizzo,CAP,Comune,Provincia,Regione,Codice_univoco,Partita_IVA,Direccion_completa
Farmacie Flavia Servizi Srl N.3,"Via Bari, 72 Ang. Via Suor M.t. Spinelli",55,Ladispoli,Roma (RM),Lazio,F/16773,07857381003,"Via Bari, 72 Ang. Via Suor M.t. Spinelli, 00055 Ladispoli, Italia"
Farmacie Flavia Servizi Srl N.4,"Via Roma, 88/a",55,Ladispoli,Roma (RM),Lazio,F/18553,07857381003,"Via Roma, 88/a, 00055 Ladispoli, Italia"
Farmacie Flavia Servizi Srl N.1,"Via Firenze, 44",55,Ladispoli,Roma (RM),Lazio,F/9298,07857381003,"Via Firenze, 44, 00055 Ladispoli, Italia"
Farmacie Flavia Servizi Srl N.2,"Viale Europa, 22",55,Ladispoli,Roma (RM),Lazio,F/9372,07857381003,"Viale Europa, 22, 00055 Ladispoli, Italia"
ED FARMA SAS DI CONTARINA VITTORIO & C.,"Via Casale di San Basilio, 205/207",156,Roma,Roma (RM),Lazio,F/9396,16957481001,"Via Casale di San Basilio, 205/207, 00156 Roma, Italia"
Farmacia Musti De Gennaro Sas della Dott.ssa Claudia Musti De Gennaro & C.,"Piazza Salvo D'Acquisto, 15",54,Fiumicino,Roma (RM),Lazio,F/9662,15533381008,"Piazza Salvo D'Acquisto, 15, 00054 Fiumicino, Italia"
FARMACIA FORZA DI FRANCESCA ROMANA FORZA E ELENA FORZA SNC,"Via del Calice, 53",178,Roma,Roma (RM),Lazio,F/9284,12050891006,"Via del Calice, 53, 00178 Roma, Italia"
FARMACIA SAN SILVESTRO DI MARIA TERESA GIANNICO E MATTEO SONNINO SOCIETA IN NOME COLLETTIVO,"Via DELLA MERCEDE, 41",187,Roma,Roma (RM),Lazio,F/9241,05169181004,"Via DELLA MERCEDE, 41, 00187 Roma, Italia"
Farmacia D'Attilio SAS,"Via Oslavia, 66",195,Roma,Roma (RM),Lazio,F/9727,17388831004,"Via Oslavia, 66, 00195 Roma, Italia"
Farmacia Zelli Giulio S.r.l.,"Via Eurialo 35B - Via Enea 32 - Via Coriolano 24, 35B",181,Roma,Roma (RM),Lazio,F/9519,14552661002,"Via Eurialo 35B - Via Enea 32 - Via Coriolano 24, 35B, 00181 Roma, Italia"
FARMACIE VERGATI SNC DI PAOLA E MARIA CRISTINA VERGATI & C.,"Via Aurelia, 505",58,Santa marinella,Roma (RM),Lazio,F/9797,08763211003,"Via Aurelia, 505, 00058 Santa marinella, Italia"
FARMACIE VERGATI SNC DI PAOLA E MARIA CRISTINA VERGATI & C.,"Via Aurelia, 304",58,Santa marinella,Roma (RM),Lazio,F/9819,08763211003,"Via Aurelia, 304, 00058 Santa marinella, Italia"
FARMACIA DI TULLIO DEL DOTT. DI TULLIO GIORGIO & C. SAS,"Via DEGLI OLMI, 65",79,Rocca priora,Roma (RM),Lazio,F/10008,16801221009,"Via DEGLI OLMI, 65, 00079 Rocca priora, Italia"
Farmacia Comunale Buero,"Via Via Tuscolana Km 27800, snc",79,Rocca priora,Roma (RM),Lazio,F/10037,16801221009,"Via Via Tuscolana Km 27800, snc, 00079 Rocca priora, Italia"
Farmacia Torrino,"Via Via Camillo Sabatini, 130",144,Roma,Roma (RM),Lazio,F/9499,04450551009,"Via Via Camillo Sabatini, 130, 00144 Roma, Italia"
FARMACIE ANGELINI S.R.L.,"Via OSTIENSE, 168",154,Roma,Roma (RM),Lazio,F/9457,17150751000,"Via OSTIENSE, 168, 00154 Roma, Italia"
Farmacia Vitillo Sas,"Via Anticoli Corrado, 46",12,Guidonia montecelio,Roma (RM),Lazio,F/17983,16919691002,"Via Anticoli Corrado, 46, 00012 Guidonia montecelio, Italia"
FARMACIA JUNGANO SNC DELLA DR.SSA MARIA VITA JUNGANO & C.,"Via DELLA PISANA, 116 M/N/ L /E",163,Roma,Roma (RM),Lazio,F/9606,16963181009,"Via DELLA PISANA, 116 M/N/ L /E, 00163 Roma, Italia"
Farmacia Calise Petracci srl,"Via Sofocle, 13",125,Roma,Roma (RM),Lazio,F/9601,16974951002,"Via Sofocle, 13, 00125 Roma, Italia"
DEI PROMONTORI SNC DR.SSA BREHERET ALESSANDRA E SIG LORENZO BREHERET,"Viale DEI PROMONTORI, 131-133",122,Roma,Roma (RM),Lazio,F/9599,17100961006,"Viale DEI PROMONTORI, 131-133, 00122 Roma, Italia"
SPAGNOLI SRL,"Via TORREVECCHIA, 212/A",168,Roma,Roma (RM),Lazio,F/9684,14307371006,"Via TORREVECCHIA, 212/A, 00168 Roma, Italia"
FARMACIA STRACUZZI SRL,"Viale Adriatico, 107",141,Roma,Roma (RM),Lazio,F/9253,17371351002,"Viale Adriatico, 107, 00141 Roma, Italia"
FARMACIA D'AGOSTINO S.A.S. DEL DR. ANTONINO FRANCESCO D'AGOSTINO,"Piazza Manfredo Fanti, 35",185,Roma,Roma (RM),Lazio,F/9126,09887061001,"Piazza Manfredo Fanti, 35, 00185 Roma, Italia"
FARMACIA RIPOLI S.R.L.,"Via Fratelli Wright, 39 C/D",43,Ciampino,Roma (RM),Lazio,F/10053,15541851000,"Via Fratelli Wright, 39 C/D, 00043 Ciampino, Italia"
Marcello srl,"Via salaria, 288/a",199,Roma,Roma (RM),Lazio,F/9268,03904980616,"Via salaria, 288/a, 00199 Roma, Italia"
VERBANO DI ANDREA IELMINI,"Piazza Verbano, 14",199,Roma,Roma (RM),Lazio,F/9250,17004411009,"Piazza Verbano, 14, 00199 Roma, Italia"
FARMACIA MEXICO DELLE DOTTORESSE MARILENA ROMERO E NATALINA ROSSI,"Via Genova, 24 B",55,Ladispoli,Roma (RM),Lazio,F/20292,14970721008,"Via Genova, 24 B, 00055 Ladispoli, Italia"
ANTICA FARMACIA SAN FRANCESCO SRL,"Viale Trastevere, 64/E",153,Roma,Roma (RM),Lazio,F/9107,11961311005,"Viale Trastevere, 64/E, 00153 Roma, Italia"
FARMACIA BEDESCHI SAS,"Via P. Maffi, 130",168,Roma,Roma (RM),Lazio,F/9691,16968681003,"Via P. Maffi, 130, 00168 Roma, Italia"
Farmacia Ragoni,"Via della Giuliana, 20",195,Roma,Roma (RM),Lazio,F/9670,16461621001,"Via della Giuliana, 20, 00195 Roma, Italia"
FARMACIA TESTACCIO S.R.L.,"Piazza Testaccio, 8",153,Roma,Roma (RM),Lazio,F/9127,17120431006,"Piazza Testaccio, 8, 00153 Roma, Italia"
FARMACIA LIBIA DEL DOTTOR MARIO CATARINELLA SOCIETA' IN ACCOMANDI TA SEMPLICE,"Viale Libia, 114",199,Roma,Roma (RM),Lazio,F/9204,17104311000,"Viale Libia, 114, 00199 Roma, Italia"
FARMACIA SAN GIACOMO S.N.C DI ANTONIO SACCHETTI,"Via del Corso, 496 - 498",186,Roma,Roma (RM),Lazio,F/9089,10337271000,"Via del Corso, 496 - 498, 00186 Roma, Italia"
Farmacia La Salute s.r.l.,"Via Fontana Bracchi, 61",34,Colleferro,Roma (RM),Lazio,F/9945,17258721004,"Via Fontana Bracchi, 61, 00034 Colleferro, Italia"
APOLLO S.R.L.,"Largo E. Tomei, 1",10,San gregorio da sassola,Roma (RM),Lazio,F/9857,01211440571,"Largo E. Tomei, 1, 00010 San gregorio da sassola, Italia"
BETA DELLA DR.SSA BAVUSO MANUELA,"Via Val Trompia, 61/63",141,Roma,Roma (RM),Lazio,F/9124,13513431000,"Via Val Trompia, 61/63, 00141 Roma, Italia"
LU.FER.FARMA-G.LUCIANI & C.SNC,"Via CASETTA MATTEI, 213",148,Roma,Roma (RM),Lazio,F/9620,04365751009,"Via CASETTA MATTEI, 213, 00148 Roma, Italia"
Farmacia Santa Teresa di Lisieux SRL dei Dottori Delia e Peppino Palermo,"Via delle colonie, 62/62 a",58,Santa marinella,Roma (RM),Lazio,F/19830,14440541002,"Via delle colonie, 62/62 a, 00058 Santa marinella, Italia"
Algima,"Via Enrico Ferri, 8",173,Roma,Roma (RM),Lazio,F/20528,15020991004,"Via Enrico Ferri, 8, 00173 Roma, Italia"
FARMACIA RONCHI SRL,"Piazza RONCHI, 2",177,Roma,Roma (RM),Lazio,F/9544,05879471000,"Piazza RONCHI, 2, 00177 Roma, Italia"
FARMACIA PONTRELLI SAS,"Viale ALESSANDRINO, 387",172,Roma,Roma (RM),Lazio,F/9360,16962041006,"Viale ALESSANDRINO, 387, 00172 Roma, Italia"
FARMACIA MUCELLI SNC DEL DR. SANSONI E C.,"Via PORTUENSE, 665",149,Roma,Roma (RM),Lazio,F/9573,10089551005,"Via PORTUENSE, 665, 00149 Roma, Italia"
FARMACIA PRENESTINA SAS DELLA DR.SSA BARBARA BETTI,"Via PRENESTINA, 414/L/M/N/O",171,Roma,Roma (RM),Lazio,F/9399,17142811003,"Via PRENESTINA, 414/L/M/N/O, 00171 Roma, Italia"
FARMACIA DELLA STAZIONE S.R.L.,"Via della Corona Australe, 18",57,Fiumicino,Roma (RM),Lazio,F/19527,14220321005,"Via della Corona Australe, 18, 00057 Fiumicino, Italia"
COMUNALE CASTEL FUSANO INFERNETTO,"Via Torcegno, 45",122,Roma,Roma (RM),Lazio,F/10003,05903241007,"Via Torcegno, 45, 00122 Roma, Italia"
Farmacia Barcellona S.R.L.,"Via degli Albatri, 10",169,Roma,Roma (RM),Lazio,F/9339,17236251009,"Via degli Albatri, 10, 00169 Roma, Italia"
FARMACAP - COMUNALE MONTECUCCO,"Piazza G. Mosca, 13",148,Roma,Roma (RM),Lazio,F/10146,05903241007,"Piazza G. Mosca, 13, 00148 Roma, Italia"
COMUNALE CASALOTTI II,"Via Casalotti, 140/146",166,Roma,Roma (RM),Lazio,F/10346,05903241007,"Via Casalotti, 140/146, 00166 Roma, Italia"
COMUNALE PALMAROLA,"Via Casal del Marmo, 368-370",135,Roma,Roma (RM),Lazio,F/10485,05903241007,"Via Casal del Marmo, 368-370, 00135 Roma, Italia"
Com.le Farmacap Bruno Pelizzi,"Viale Ronaldo Vignali, 66",173,Roma,Roma (RM),Lazio,F/16477,05903241007,"Viale Ronaldo Vignali, 66, 00173 Roma, Italia"
COM.LE FARMACAP PIETRO BEMBO,"Via di Torrevecchia, 555-557",168,Roma,Roma (RM),Lazio,F/17224,05903241007,"Via di Torrevecchia, 555-557, 00168 Roma, Italia"
COMUNALE FARMACAP NUOVO DRAGONCELLO,"Via Ottone Fattiboni, 206",126,Roma,Roma (RM),Lazio,F/17252,05903241007,"Via Ottone Fattiboni, 206, 00126 Roma, Italia"
Comunale Farmacap Borgata Fidene,"Viale G. Cervi, 14/30",139,Roma,Roma (RM),Lazio,F/17253,05903241007,"Viale G. Cervi, 14/30, 00139 Roma, Italia"
COMUNALE FARMACAP DIVISIONE TORINO,"Via Marino Ghetaldi, 24",143,Roma,Roma (RM),Lazio,F/17257,05903241007,"Via Marino Ghetaldi, 24, 00143 Roma, Italia"
COMUNALE FARMACAP GASPERINA DR. NATALE ZADINI,"Via Gasperina, 232/236",173,Roma,Roma (RM),Lazio,F/17258,05903241007,"Via Gasperina, 232/236, 00173 Roma, Italia"
COMUNALE FARMACAP MARIO FANI,"Viale Cortina D'Ampezzo, 317",135,Roma,Roma (RM),Lazio,F/17260,05903241007,"Viale Cortina D'Ampezzo, 317, 00135 Roma, Italia"
FARMACAP - COMUNALE PRATO FIORITO - PONTE DI NONA,"Via Andria, 78/80",132,Roma,Roma (RM),Lazio,F/17262,05903241007,"Via Andria, 78/80, 00132 Roma, Italia"
COMUNALE FARMACAP LA CINQUINA,"Via di Tor San Giovanni, 167-169",139,Roma,Roma (RM),Lazio,F/17269,05903241007,"Via di Tor San Giovanni, 167-169, 00139 Roma, Italia"
COMUNALE BORGHESIANA III,"Via Petralia Sottana, 55-57",132,Roma,Roma (RM),Lazio,F/17314,05903241007,"Via Petralia Sottana, 55-57, 00132 Roma, Italia"
FARMACAP - COM.LE ANNUNZIATELLA II,"Via Giacomo Caneva, 15/17",142,Roma,Roma (RM),Lazio,F/17322,05903241007,"Via Giacomo Caneva, 15/17, 00142 Roma, Italia"
COMUNALE FARMACAP DELLE ANTILLE,"Via delle Canarie, 40-42-44 Ang. Via Baleari, 74",121,Roma,Roma (RM),Lazio,F/17354,05903241007,"Via delle Canarie, 40-42-44 Ang. Via Baleari, 74, 00121 Roma, Italia"
FARMACAP - COM.LE PRIMAVERA,"Largo della Primavera, 16/C",171,Roma,Roma (RM),Lazio,F/18115,05903241007,"Largo della Primavera, 16/C, 00171 Roma, Italia"
DISPENSARIO FARMACAP GREGNA S. ANDREA,"Via M.Migliarini, 49",173,Roma,Roma (RM),Lazio,F/18143,05903241007,"Via M.Migliarini, 49, 00173 Roma, Italia"
FARMACAP MESSI D'ORO,via Galbani 69/71,156,Roma,Roma (RM),Lazio,F/18148,05903241007,"via Galbani 69/71, 00156 Roma, Italia"
Farmacap - Com.le Santa Maura,"Via Pietro Marchisio, 91-97",173,Roma,Roma (RM),Lazio,F/18173,05903241007,"Via Pietro Marchisio, 91-97, 00173 Roma, Italia"
Farmacap - Comunale Forte Tiburtino,"Via Diego Angeli, 59",159,Roma,Roma (RM),Lazio,F/18357,05903241007,"Via Diego Angeli, 59, 00159 Roma, Italia"
FARMACAP - COM.LE SELVA CANDIDA II,"Via Selva Candida, 12",166,Roma,Roma (RM),Lazio,F/18477,05903241007,"Via Selva Candida, 12, 00166 Roma, Italia"
FARMACAP - COM.LE CASTEL PORZIANO,"Via Giuseppe Antonio Borgese, 5",124,Roma,Roma (RM),Lazio,F/18870,05903241007,"Via Giuseppe Antonio Borgese, 5, 00124 Roma, Italia"
FARMACAP - COM.LE CAMOCELLI,"Via Casilina, 2023-2025",132,Roma,Roma (RM),Lazio,F/18985,05903241007,"Via Casilina, 2023-2025, 00132 Roma, Italia"
FARMACAP - FARMACIA COMUNALE ENNIO FLAIANO,"Via Passo del Turchino, 8/10/12",139,Roma,Roma (RM),Lazio,F/21120,05903241007,"Via Passo del Turchino, 8/10/12, 00139 Roma, Italia"
Farmacia Felia Roma RomaTre,"Viale Guglielmo Marconi, 640-642",146,Roma,Roma (RM),Lazio,F/9467,01720570538,"Viale Guglielmo Marconi, 640-642, 00146 Roma, Italia"
Farmacia Felia Ostia,"Viale Vasco De Gama, 137",121,Roma,Roma (RM),Lazio,F/9629,01720570538,"Viale Vasco De Gama, 137, 00121 Roma, Italia"
FARMACIA SANTA LUCIA DEL DOTT GUALANO ANTONIO & C. SOCIETA' IN ACCOMANDITA SEMPLICE DI GUALANO ANTONIO IN FORMA ABBREVIATA FARMACIA SANTA LUCIA DEL DOTT GUALANO ANTONIO & C. S.A.S. DI GUALANO ANTONIO,"Viale Roma, 49/51",49,Velletri,Roma (RM),Lazio,F/10040,05819701003,"Viale Roma, 49/51, 00049 Velletri, Italia"
DRMAX ITALIA SRL,"Via delle Zattere, 13,9/b,11,15,17",121,Roma,Roma (RM),Lazio,F/19441,03664141201,"Via delle Zattere, 13,9/b,11,15,17, 00121 Roma, Italia"
Farmacia DrMax Valmontone Artena di DrMax Italia srl,"Via Artena, 66",38,Valmontone,Roma (RM),Lazio,F/19816,03664141201,"Via Artena, 66, 00038 Valmontone, Italia"
MALAGA,"Viale dell'Oceano Pacifico, 83",144,Roma,Roma (RM),Lazio,F/21289,05903241007,"Viale dell'Oceano Pacifico, 83, 00144 Roma, Italia"
COMUNALE PONTE VITTORIO,"Piazza Pasquale Paoli, 6",186,Roma,Roma (RM),Lazio,F/9154,05903241007,"Piazza Pasquale Paoli, 6, 00186 Roma, Italia"
COMUNALE CASTEL GIUBILEO,"Via Montappone, 46",138,Roma,Roma (RM),Lazio,F/9319,05903241007,"Via Montappone, 46, 00138 Roma, Italia"
COMUNALE N.2 CECCHINA,"Via Gaspara Stampa, 71/73",137,Roma,Roma (RM),Lazio,F/9325,05903241007,"Via Gaspara Stampa, 71/73, 00137 Roma, Italia"
COMUNALE VIGNE NUOVE - TUFELLO,"Via Dina Galli, 7",139,Roma,Roma (RM),Lazio,F/9354,05903241007,"Via Dina Galli, 7, 00139 Roma, Italia"
COMUNALE M.TE RESEGONE-VAL MELAINA,"Via C. Baseggio, 112-120",139,Roma,Roma (RM),Lazio,F/9355,05903241007,"Via C. Baseggio, 112-120, 00139 Roma, Italia"
FARMACAP - COMUNALE DELLE PALME,"Via delle Palme, 195 a",171,Roma,Roma (RM),Lazio,F/9440,05903241007,"Via delle Palme, 195 a, 00171 Roma, Italia"
FARMACAP - COMUNALE FERONIA,"Via del Peperino, 38",158,Roma,Roma (RM),Lazio,F/9445,05903241007,"Via del Peperino, 38, 00158 Roma, Italia"
FARMACAP - COMUNALE ERMANNO WOLF FERRARI,"Via Ermanno Wolf Ferrari, 242 E/F",124,Roma,Roma (RM),Lazio,F/9460,05903241007,"Via Ermanno Wolf Ferrari, 242 E/F, 00124 Roma, Italia"
COMUNALE RUCCELAI - TOR SAPIENZA,"Via G. Morandi, 163",155,Roma,Roma (RM),Lazio,F/9463,05903241007,"Via G. Morandi, 163, 00155 Roma, Italia"
COMUNALE GOTTIFREDI - COLLI ANIENE,"Via Edoardo D'Onofrio, 70",155,Roma,Roma (RM),Lazio,F/9478,05903241007,"Via Edoardo D'Onofrio, 70, 00155 Roma, Italia"
COMUNALE BUTTARELLI TOR TRETESTE,"Via Lepetit, 207/209",155,Roma,Roma (RM),Lazio,F/9479,05903241007,"Via Lepetit, 207/209, 00155 Roma, Italia"
COMUNALE COLLE PRENESTINO,"Via Prenestina, 1206 A/B",155,Roma,Roma (RM),Lazio,F/9594,05903241007,"Via Prenestina, 1206 A/B, 00155 Roma, Italia"
COMUNALE ARICCIA - COLLI ALBANI,"Via Sermoneta, 10",177,Roma,Roma (RM),Lazio,F/9603,05903241007,"Via Sermoneta, 10, 00177 Roma, Italia"
COMUNALE GREGNA S. ANDREA,"Via San Giorgio Morgeto, 169-173",173,Roma,Roma (RM),Lazio,F/9710,05903241007,"Via San Giorgio Morgeto, 169-173, 00173 Roma, Italia"
COMUNALE CASILINO 23,"Via Ferraironi, 25",172,Roma,Roma (RM),Lazio,F/9711,05903241007,"Via Ferraironi, 25, 00172 Roma, Italia"
COMUNALE TOR BELLA MONACA,"Via Castano, 23/25",133,Roma,Roma (RM),Lazio,F/9717,05903241007,"Via Castano, 23/25, 00133 Roma, Italia"
COMUNALE QUADRARO - CINECITTA' EST,"V.le A. Ciamarra, 66/68",173,Roma,Roma (RM),Lazio,F/9722,05903241007,"V.le A. Ciamarra, 66/68, 00173 Roma, Italia"
COMUNALE TORRACCIO TORRENOVA,"Via del Torraccio di Torrenova ,93",133,Roma,Roma (RM),Lazio,F/9731,05903241007,"Via del Torraccio di Torrenova ,93, 00133 Roma, Italia"
COMUNALE POGGIO VERDE - CORVIALE,"Via dei Sampieri, 6 - Complesso IACP",148,Roma,Roma (RM),Lazio,F/9823,05903241007,"Via dei Sampieri, 6 - Complesso IACP, 00148 Roma, Italia"
COMUNALE LAURENTINO,Via Ignazio Silone - II Ponte IACP,143,Roma,Roma (RM),Lazio,F/9885,05903241007,"Via Ignazio Silone - II Ponte IACP, 00143 Roma, Italia"
Comunale Fonte Ostiense Ferratella,"Viale Cesare Pavese, 310",144,Roma,Roma (RM),Lazio,F/9886,05903241007,"Viale Cesare Pavese, 310, 00144 Roma, Italia"
FARMACAP - COMUNALE DRAGONCELLO,"Via Carlo Casini, 165",126,Roma,Roma (RM),Lazio,F/9983,05903241007,"Via Carlo Casini, 165, 00126 Roma, Italia"
FARMACIA CAERE VETUS SNC DI ANGELA PULIA E DANIELA FONTE,"Via CLAUDIA, 66/68",55,Ladispoli,Roma (RM),Lazio,F/21269,18011381003,"Via CLAUDIA, 66/68, 00055 Ladispoli, Italia"
FABBRI DARIA,"Via Salaria, 1434",138,Roma,Roma (RM),Lazio,F/9144,08865321007,"Via Salaria, 1434, 00138 Roma, Italia"
Farmacia DrMax Roma Acqua,"Via di Acqua Bullicante, 202/C",177,Roma,Roma (RM),Lazio,F/9552,03664141201,"Via di Acqua Bullicante, 202/C, 00177 Roma, Italia"
Farmacia Nettuno San Giacomo,"Via S. Giacomo, 39-41-43-45",48,Nettuno,Roma (RM),Lazio,F/9998,03664141201,"Via S. Giacomo, 39-41-43-45, 00048 Nettuno, Italia"
SANTA MARIA DELLA SCALA,"Piazza della Scala, 23",153,Roma,Roma (RM),Lazio,F/9214,17533461004,"Piazza della Scala, 23, 00153 Roma, Italia"
ANTICA FARMACIA SAN GIOVANNI SRL,"Via Appia Nuova, 93-93A",183,Roma,Roma (RM),Lazio,F/9439,17533461004,"Via Appia Nuova, 93-93A, 00183 Roma, Italia"
CEF LA FARMACIA ITALIANA - ROMA S.R.L.,"Via Via Torrevecchia, 851 ang. Via Tommaso Bernetti 1",168,Roma,Roma (RM),Lazio,F/9758,17533461004,"Via Via Torrevecchia, 851 ang. Via Tommaso Bernetti 1, 00168 Roma, Italia"
Lafarmacia.Pasquale S.r.l.,"Via San Giovanni, 26",36,Palestrina,Roma (RM),Lazio,F/9883,13491781004,"Via San Giovanni, 26, 00036 Palestrina, Italia"
FARMACIA ESPOSITO SRL,"Via DI TRIGORIA, 96D",128,Roma,Roma (RM),Lazio,F/9482,16906321001,"Via DI TRIGORIA, 96D, 00128 Roma, Italia"
FARMACIA SAN GIULIO SNC DI GIOVANNA STRAMPELLI E SERENA GUALTIERI,"Via DEL CASALE DI SAN BASILIO, 130/A",156,Roma,Roma (RM),Lazio,F/20707,15496461003,"Via DEL CASALE DI SAN BASILIO, 130/A, 00156 Roma, Italia"
FARMACIA RICCARDI SAS DI CHIARA RICCARDI & C.,"Via di Boccea, 184",167,Roma,Roma (RM),Lazio,F/9713,15530931003,"Via di Boccea, 184, 00167 Roma, Italia"
subrizi srl,"Piazza Borghese, 3 E Piazza Mercato 12",78,Monte porzio catone,Roma (RM),Lazio,F/9965,08622631003,"Piazza Borghese, 3 E Piazza Mercato 12, 00078 Monte porzio catone, Italia"
FARMACIA DEL CENTRO,"Via DELLA VITTORIA, 23",36,Palestrina,Roma (RM),Lazio,F/9911,18156811004,"Via DELLA VITTORIA, 23, 00036 Palestrina, Italia"
Farmacia Talenti,"Via Renato Fucini, 70",137,Roma,Roma (RM),Lazio,F/19379,05770240876,"Via Renato Fucini, 70, 00137 Roma, Italia"
FARMACIA PIRAMIDE,"Piazza di Porta San Paolo, 9,10,11",153,Roma,Roma (RM),Lazio,F/9240,05770240876,"Piazza di Porta San Paolo, 9,10,11, 00153 Roma, Italia"
FARMACIA POLI,"Largo Mons. Giuseppe Cascioli, 8",10,Poli,Roma (RM),Lazio,F/9892,18189121009,"Largo Mons. Giuseppe Cascioli, 8, 00010 Poli, Italia"
Farmacia Turris Angeli SRL,"Via del Torraccio di Torrenova, 184/I",137,Roma,Roma (RM),Lazio,F/20749,15797061007,"Via del Torraccio di Torrenova, 184/I, 00137 Roma, Italia"
Farmacia Calderazzo F2 Srl,"Via Antonio Blasi, 18 e 2A",49,Velletri,Roma (RM),Lazio,F/9966,12299491006,"Via Antonio Blasi, 18 e 2A, 00049 Velletri, Italia"
Farmacia Dottor Avallone Alberto Srl,"Via Frascati, 193",40,Rocca di papa,Roma (RM),Lazio,F/17993,17828111009,"Via Frascati, 193, 00040 Rocca di papa, Italia"
FARMACIA LODI EDOARDO S.N.C.,"Via 3 NOVEMBRE, 105-109",13,Mentana,Roma (RM),Lazio,F/9889,17822491001,"Via 3 NOVEMBRE, 105-109, 00013 Mentana, Italia"
FARMACIA TRAVERSA SAS,"Via Monte Sirino, 10",139,Roma,Roma (RM),Lazio,F/9159,17837771009,"Via Monte Sirino, 10, 00139 Roma, Italia"
Farmacia Vermicino,"Via Tuscolana Vecchia, 107/C",44,Frascati,Roma (RM),Lazio,F/19289,02878090592,"Via Tuscolana Vecchia, 107/C, 00044 Frascati, Italia"
FARMACIA COMUNALE CAPOLUOGO,"Via GIOVANNI XXIII, 4",75,Lanuvio,Roma (RM),Lazio,F/9956,02878090592,"Via GIOVANNI XXIII, 4, 00075 Lanuvio, Italia"
COMUNALE N.2 LANUVIO PASCOLARE,"Piazzale Ugo La Malfa, 2/4",75,Lanuvio,Roma (RM),Lazio,F/9967,02878090592,"Piazzale Ugo La Malfa, 2/4, 00075 Lanuvio, Italia"
Farmacia Felia Roma Vittorio Emanuele,"Piazza Vittorio Emanuele II, 116-118",185,Roma,Roma (RM),Lazio,F/9220,01720570538,"Piazza Vittorio Emanuele II, 116-118, 00185 Roma, Italia"
Farmacia Felia Roma Marmorata,"Via Marmorata, 133-135",153,Roma,Roma (RM),Lazio,F/9225,01720570538,"Via Marmorata, 133-135, 00153 Roma, Italia"
FarmaAcquisition srl Farmacia Nettuno,"Via Ennio Visca, 2",48,Nettuno,Roma (RM),Lazio,F/10028,02489000998,"Via Ennio Visca, 2, 00048 Nettuno, Italia"
FARMACIA SPADAZZI SAS DEL DR. ANDREA SPADAZZI & C.,"Piazzale di Ponte Milvio, 15",135,Roma,Roma (RM),Lazio,F/9752,04849871001,"Piazzale di Ponte Milvio, 15, 00135 Roma, Italia"
farmacie scaramella srl,"Viale ROMA, 140",12,Guidonia montecelio,Roma (RM),Lazio,F/9866,14567471009,"Viale ROMA, 140, 00012 Guidonia montecelio, Italia"
FARMACIE SCARAMELLA S.R.L.,"Via dei Girasoli, 30",12,Guidonia montecelio,Roma (RM),Lazio,F/9920,14567471009,"Via dei Girasoli, 30, 00012 Guidonia montecelio, Italia"
CASAL DEL MARMO,"Via GAVERINA, 10",166,Roma,Roma (RM),Lazio,F/2951,09939301009,"Via GAVERINA, 10, 00166 Roma, Italia"
"GIOVANNINI SNC DI ESLISABETTA, MARTA E PAOLO","Via Gaverina, 14",166,Roma,Roma (RM),Lazio,F/9117,09939301009,"Via Gaverina, 14, 00166 Roma, Italia"
FARMASANTENA823 S.R.L.,"Piazza Attilio Omodei Zorini, 83/21/22/23/24",166,Roma,Roma (RM),Lazio,F/19378,14038481009,"Piazza Attilio Omodei Zorini, 83/21/22/23/24, 00166 Roma, Italia"
Farmacia Del Serafico Farma Acquisition S.r.l.,"Via Simone Martini, 34/36",142,Roma,Roma (RM),Lazio,F/9535,02489000998,"Via Simone Martini, 34/36, 00142 Roma, Italia"
Farma Acquisition srl Farmacia Dei Colli,"Piazzale E. Morelli, 23-24",151,Roma,Roma (RM),Lazio,F/9578,02489000998,"Piazzale E. Morelli, 23-24, 00151 Roma, Italia"
FarmaAcquisition srl Farmacia Conforti,"Largo Nella Mortara, 8",168,Roma,Roma (RM),Lazio,F/9679,02489000998,"Largo Nella Mortara, 8, 00168 Roma, Italia"
Farmacia Frattura Farma Acquisition S.r.l.,"Via Cipro, 42/44",136,Roma,Roma (RM),Lazio,F/9732,02489000998,"Via Cipro, 42/44, 00136 Roma, Italia"
Farmacia Marchese,"Via Fiuminata, 6/a",156,Roma,Roma (RM),Lazio,F/9287,14566011004,"Via Fiuminata, 6/a, 00156 Roma, Italia"
FARMACIA FATTORI S.A.S. DEL DOTT. GIUSEPPE FATTORI E C.,"Via Palmiro Togliatti, 1501",155,Roma,Roma (RM),Lazio,F/9289,18118281007,"Via Palmiro Togliatti, 1501, 00155 Roma, Italia"
FARMACIA I GRANAI S.R.L.,"Via Tazio Nuvolari, 305",142,Roma,Roma (RM),Lazio,F/19483,14098091003,"Via Tazio Nuvolari, 305, 00142 Roma, Italia"
Comunale Castel Madama,"Via S. Sebastiano, 161-163",24,Castel madama,Roma (RM),Lazio,F/19372,02858620590,"Via S. Sebastiano, 161-163, 00024 Castel madama, Italia"
Comunale Bracciano Lazio Farma Spa,"Via Principe Di Napoli, 150",62,Bracciano,Roma (RM),Lazio,F/19373,02858620590,"Via Principe Di Napoli, 150, 00062 Bracciano, Italia"
